,Periodo,1.Dólar observado,anio,mes,dia
8181,2005-01-01 00:00:00,,2005,01,01
8182,2005-01-02 00:00:00,,2005,01,02
8183,2005-01-03 00:00:00,557.4,2005,01,03
8184,2005-01-04 00:00:00,560.3,2005,01,04
8185,2005-01-05 00:00:00,568.95,2005,01,05
8186,2005-01-06 00:00:00,571.32,2005,01,06
8187,2005-01-07 00:00:00,569.37,2005,01,07
8188,2005-01-08 00:00:00,,2005,01,08
8189,2005-01-09 00:00:00,,2005,01,09
8190,2005-01-10 00:00:00,567.95,2005,01,10
8191,2005-01-11 00:00:00,567.1,2005,01,11
8192,2005-01-12 00:00:00,567.53,2005,01,12
8193,2005-01-13 00:00:00,568.71,2005,01,13
8194,2005-01-14 00:00:00,567.05,2005,01,14
8195,2005-01-15 00:00:00,,2005,01,15
8196,2005-01-16 00:00:00,,2005,01,16
8197,2005-01-17 00:00:00,571.51,2005,01,17
8198,2005-01-18 00:00:00,574.63,2005,01,18
8199,2005-01-19 00:00:00,580.4,2005,01,19
8200,2005-01-20 00:00:00,580.09,2005,01,20
8201,2005-01-21 00:00:00,584.22,2005,01,21
8202,2005-01-22 00:00:00,,2005,01,22
8203,2005-01-23 00:00:00,,2005,01,23
8204,2005-01-24 00:00:00,580.45,2005,01,24
8205,2005-01-25 00:00:00,577.96,2005,01,25
8206,2005-01-26 00:00:00,584.92,2005,01,26
8207,2005-01-27 00:00:00,584.64,2005,01,27
8208,2005-01-28 00:00:00,585.83,2005,01,28
8209,2005-01-29 00:00:00,,2005,01,29
8210,2005-01-30 00:00:00,,2005,01,30
8211,2005-01-31 00:00:00,586.18,2005,01,31
8212,2005-02-01 00:00:00,585.4,2005,02,01
8213,2005-02-02 00:00:00,583.84,2005,02,02
8214,2005-02-03 00:00:00,582.55,2005,02,03
8215,2005-02-04 00:00:00,577.33,2005,02,04
8216,2005-02-05 00:00:00,,2005,02,05
8217,2005-02-06 00:00:00,,2005,02,06
8218,2005-02-07 00:00:00,575.69,2005,02,07
8219,2005-02-08 00:00:00,576.84,2005,02,08
8220,2005-02-09 00:00:00,579.35,2005,02,09
8221,2005-02-10 00:00:00,580.29,2005,02,10
8222,2005-02-11 00:00:00,575.35,2005,02,11
8223,2005-02-12 00:00:00,,2005,02,12
8224,2005-02-13 00:00:00,,2005,02,13
8225,2005-02-14 00:00:00,572.18,2005,02,14
8226,2005-02-15 00:00:00,569.55,2005,02,15
8227,2005-02-16 00:00:00,567.82,2005,02,16
8228,2005-02-17 00:00:00,569.35,2005,02,17
8229,2005-02-18 00:00:00,566.49,2005,02,18
8230,2005-02-19 00:00:00,,2005,02,19
8231,2005-02-20 00:00:00,,2005,02,20
8232,2005-02-21 00:00:00,566.41,2005,02,21
8233,2005-02-22 00:00:00,566.18,2005,02,22
8234,2005-02-23 00:00:00,563.22,2005,02,23
8235,2005-02-24 00:00:00,566.82,2005,02,24
8236,2005-02-25 00:00:00,569.5,2005,02,25
8237,2005-02-26 00:00:00,,2005,02,26
8238,2005-02-27 00:00:00,,2005,02,27
8239,2005-02-28 00:00:00,577.52,2005,02,28
8240,2005-03-01 00:00:00,573.55,2005,03,01
8241,2005-03-02 00:00:00,578.6,2005,03,02
8242,2005-03-03 00:00:00,587.08,2005,03,03
8243,2005-03-04 00:00:00,586.51,2005,03,04
8244,2005-03-05 00:00:00,,2005,03,05
8245,2005-03-06 00:00:00,,2005,03,06
8246,2005-03-07 00:00:00,587.75,2005,03,07
8247,2005-03-08 00:00:00,585.6,2005,03,08
8248,2005-03-09 00:00:00,585.71,2005,03,09
8249,2005-03-10 00:00:00,589.68,2005,03,10
8250,2005-03-11 00:00:00,588.19,2005,03,11
8251,2005-03-12 00:00:00,,2005,03,12
8252,2005-03-13 00:00:00,,2005,03,13
8253,2005-03-14 00:00:00,584.27,2005,03,14
8254,2005-03-15 00:00:00,588.72,2005,03,15
8255,2005-03-16 00:00:00,590.16,2005,03,16
8256,2005-03-17 00:00:00,591.69,2005,03,17
8257,2005-03-18 00:00:00,590.87,2005,03,18
8258,2005-03-19 00:00:00,,2005,03,19
8259,2005-03-20 00:00:00,,2005,03,20
8260,2005-03-21 00:00:00,585.05,2005,03,21
8261,2005-03-22 00:00:00,586.86,2005,03,22
8262,2005-03-23 00:00:00,583.83,2005,03,23
8263,2005-03-24 00:00:00,587.74,2005,03,24
8264,2005-03-25 00:00:00,,2005,03,25
8265,2005-03-26 00:00:00,,2005,03,26
8266,2005-03-27 00:00:00,,2005,03,27
8267,2005-03-28 00:00:00,587.33,2005,03,28
8268,2005-03-29 00:00:00,589.69,2005,03,29
8269,2005-03-30 00:00:00,587.29,2005,03,30
8270,2005-03-31 00:00:00,586.45,2005,03,31
8271,2005-04-01 00:00:00,585.93,2005,04,01
8272,2005-04-02 00:00:00,,2005,04,02
8273,2005-04-03 00:00:00,,2005,04,03
8274,2005-04-04 00:00:00,585.04,2005,04,04
8275,2005-04-05 00:00:00,588.95,2005,04,05
8276,2005-04-06 00:00:00,587.36,2005,04,06
8277,2005-04-07 00:00:00,585.19,2005,04,07
8278,2005-04-08 00:00:00,580.17,2005,04,08
8279,2005-04-09 00:00:00,,2005,04,09
8280,2005-04-10 00:00:00,,2005,04,10
8281,2005-04-11 00:00:00,576.68,2005,04,11
8282,2005-04-12 00:00:00,574.4,2005,04,12
8283,2005-04-13 00:00:00,576.02,2005,04,13
8284,2005-04-14 00:00:00,572.75,2005,04,14
8285,2005-04-15 00:00:00,577.42,2005,04,15
8286,2005-04-16 00:00:00,,2005,04,16
8287,2005-04-17 00:00:00,,2005,04,17
8288,2005-04-18 00:00:00,579.99,2005,04,18
8289,2005-04-19 00:00:00,584.6,2005,04,19
8290,2005-04-20 00:00:00,579.86,2005,04,20
8291,2005-04-21 00:00:00,577.96,2005,04,21
8292,2005-04-22 00:00:00,579.99,2005,04,22
8293,2005-04-23 00:00:00,,2005,04,23
8294,2005-04-24 00:00:00,,2005,04,24
8295,2005-04-25 00:00:00,576.98,2005,04,25
8296,2005-04-26 00:00:00,577.35,2005,04,26
8297,2005-04-27 00:00:00,579.97,2005,04,27
8298,2005-04-28 00:00:00,580.09,2005,04,28
8299,2005-04-29 00:00:00,582.87,2005,04,29
8300,2005-04-30 00:00:00,,2005,04,30
8301,2005-05-01 00:00:00,,2005,05,01
8302,2005-05-02 00:00:00,582.73,2005,05,02
8303,2005-05-03 00:00:00,580.54,2005,05,03
8304,2005-05-04 00:00:00,578.28,2005,05,04
8305,2005-05-05 00:00:00,574.58,2005,05,05
8306,2005-05-06 00:00:00,572.76,2005,05,06
8307,2005-05-07 00:00:00,,2005,05,07
8308,2005-05-08 00:00:00,,2005,05,08
8309,2005-05-09 00:00:00,570.83,2005,05,09
8310,2005-05-10 00:00:00,572.53,2005,05,10
8311,2005-05-11 00:00:00,573.66,2005,05,11
8312,2005-05-12 00:00:00,577.27,2005,05,12
8313,2005-05-13 00:00:00,576.2,2005,05,13
8314,2005-05-14 00:00:00,,2005,05,14
8315,2005-05-15 00:00:00,,2005,05,15
8316,2005-05-16 00:00:00,577.45,2005,05,16
8317,2005-05-17 00:00:00,579.02,2005,05,17
8318,2005-05-18 00:00:00,580.13,2005,05,18
8319,2005-05-19 00:00:00,581.4,2005,05,19
8320,2005-05-20 00:00:00,579.53,2005,05,20
8321,2005-05-21 00:00:00,,2005,05,21
8322,2005-05-22 00:00:00,,2005,05,22
8323,2005-05-23 00:00:00,,2005,05,23
8324,2005-05-24 00:00:00,583.59,2005,05,24
8325,2005-05-25 00:00:00,580.64,2005,05,25
8326,2005-05-26 00:00:00,580.08,2005,05,26
8327,2005-05-27 00:00:00,582.44,2005,05,27
8328,2005-05-28 00:00:00,,2005,05,28
8329,2005-05-29 00:00:00,,2005,05,29
8330,2005-05-30 00:00:00,580.63,2005,05,30
8331,2005-05-31 00:00:00,580.2,2005,05,31
8332,2005-06-01 00:00:00,583.0,2005,06,01
8333,2005-06-02 00:00:00,586.85,2005,06,02
8334,2005-06-03 00:00:00,586.32,2005,06,03
8335,2005-06-04 00:00:00,,2005,06,04
8336,2005-06-05 00:00:00,,2005,06,05
8337,2005-06-06 00:00:00,587.12,2005,06,06
8338,2005-06-07 00:00:00,592.75,2005,06,07
8339,2005-06-08 00:00:00,591.41,2005,06,08
8340,2005-06-09 00:00:00,589.68,2005,06,09
8341,2005-06-10 00:00:00,592.24,2005,06,10
8342,2005-06-11 00:00:00,,2005,06,11
8343,2005-06-12 00:00:00,,2005,06,12
8344,2005-06-13 00:00:00,592.37,2005,06,13
8345,2005-06-14 00:00:00,591.88,2005,06,14
8346,2005-06-15 00:00:00,589.38,2005,06,15
8347,2005-06-16 00:00:00,588.1,2005,06,16
8348,2005-06-17 00:00:00,584.9,2005,06,17
8349,2005-06-18 00:00:00,,2005,06,18
8350,2005-06-19 00:00:00,,2005,06,19
8351,2005-06-20 00:00:00,580.62,2005,06,20
8352,2005-06-21 00:00:00,582.55,2005,06,21
8353,2005-06-22 00:00:00,579.16,2005,06,22
8354,2005-06-23 00:00:00,577.73,2005,06,23
8355,2005-06-24 00:00:00,579.9,2005,06,24
8356,2005-06-25 00:00:00,,2005,06,25
8357,2005-06-26 00:00:00,,2005,06,26
8358,2005-06-27 00:00:00,,2005,06,27
8359,2005-06-28 00:00:00,579.99,2005,06,28
8360,2005-06-29 00:00:00,580.07,2005,06,29
8361,2005-06-30 00:00:00,578.92,2005,06,30
8362,2005-07-01 00:00:00,579.0,2005,07,01
8363,2005-07-02 00:00:00,,2005,07,02
