,Periodo,1.Dólar observado,anio,mes,dia
10007,2010-01-01 00:00:00,,2010,01,01
10008,2010-01-02 00:00:00,,2010,01,02
10009,2010-01-03 00:00:00,,2010,01,03
10010,2010-01-04 00:00:00,507.1,2010,01,04
10011,2010-01-05 00:00:00,505.7,2010,01,05
10012,2010-01-06 00:00:00,504.22,2010,01,06
10013,2010-01-07 00:00:00,497.93,2010,01,07
10014,2010-01-08 00:00:00,494.54,2010,01,08
10015,2010-01-09 00:00:00,,2010,01,09
10016,2010-01-10 00:00:00,,2010,01,10
10017,2010-01-11 00:00:00,492.37,2010,01,11
10018,2010-01-12 00:00:00,489.47,2010,01,12
10019,2010-01-13 00:00:00,491.16,2010,01,13
10020,2010-01-14 00:00:00,490.01,2010,01,14
10021,2010-01-15 00:00:00,493.0,2010,01,15
10022,2010-01-16 00:00:00,,2010,01,16
10023,2010-01-17 00:00:00,,2010,01,17
10024,2010-01-18 00:00:00,492.9,2010,01,18
10025,2010-01-19 00:00:00,490.89,2010,01,19
10026,2010-01-20 00:00:00,492.21,2010,01,20
10027,2010-01-21 00:00:00,495.2,2010,01,21
10028,2010-01-22 00:00:00,498.75,2010,01,22
10029,2010-01-23 00:00:00,,2010,01,23
10030,2010-01-24 00:00:00,,2010,01,24
10031,2010-01-25 00:00:00,506.36,2010,01,25
10032,2010-01-26 00:00:00,506.88,2010,01,26
10033,2010-01-27 00:00:00,512.12,2010,01,27
10034,2010-01-28 00:00:00,520.69,2010,01,28
10035,2010-01-29 00:00:00,531.75,2010,01,29
10036,2010-01-30 00:00:00,,2010,01,30
10037,2010-01-31 00:00:00,,2010,01,31
10038,2010-02-01 00:00:00,523.1,2010,02,01
10039,2010-02-02 00:00:00,528.48,2010,02,02
10040,2010-02-03 00:00:00,528.58,2010,02,03
10041,2010-02-04 00:00:00,535.51,2010,02,04
10042,2010-02-05 00:00:00,546.18,2010,02,05
10043,2010-02-06 00:00:00,,2010,02,06
10044,2010-02-07 00:00:00,,2010,02,07
10045,2010-02-08 00:00:00,543.35,2010,02,08
10046,2010-02-09 00:00:00,541.39,2010,02,09
10047,2010-02-10 00:00:00,541.23,2010,02,10
10048,2010-02-11 00:00:00,535.63,2010,02,11
10049,2010-02-12 00:00:00,533.55,2010,02,12
10050,2010-02-13 00:00:00,,2010,02,13
10051,2010-02-14 00:00:00,,2010,02,14
10052,2010-02-15 00:00:00,529.6,2010,02,15
10053,2010-02-16 00:00:00,525.48,2010,02,16
10054,2010-02-17 00:00:00,527.58,2010,02,17
10055,2010-02-18 00:00:00,527.81,2010,02,18
10056,2010-02-19 00:00:00,532.39,2010,02,19
10057,2010-02-20 00:00:00,,2010,02,20
10058,2010-02-21 00:00:00,,2010,02,21
10059,2010-02-22 00:00:00,533.21,2010,02,22
10060,2010-02-23 00:00:00,529.19,2010,02,23
10061,2010-02-24 00:00:00,528.52,2010,02,24
