,Periodo,1.Dólar observado,anio,mes,dia
6354,2000-01-01 00:00:00,,2000,01,01
6355,2000-01-02 00:00:00,,2000,01,02
6356,2000-01-03 00:00:00,530.07,2000,01,03
6357,2000-01-04 00:00:00,527.28,2000,01,04
6358,2000-01-05 00:00:00,529.08,2000,01,05
6359,2000-01-06 00:00:00,530.67,2000,01,06
6360,2000-01-07 00:00:00,527.76,2000,01,07
6361,2000-01-08 00:00:00,,2000,01,08
6362,2000-01-09 00:00:00,,2000,01,09
6363,2000-01-10 00:00:00,523.51,2000,01,10
6364,2000-01-11 00:00:00,521.66,2000,01,11
6365,2000-01-12 00:00:00,519.79,2000,01,12
6366,2000-01-13 00:00:00,521.46,2000,01,13
6367,2000-01-14 00:00:00,517.08,2000,01,14
6368,2000-01-15 00:00:00,,2000,01,15
6369,2000-01-16 00:00:00,,2000,01,16
6370,2000-01-17 00:00:00,515.75,2000,01,17
6371,2000-01-18 00:00:00,516.56,2000,01,18
6372,2000-01-19 00:00:00,513.07,2000,01,19
6373,2000-01-20 00:00:00,516.07,2000,01,20
6374,2000-01-21 00:00:00,517.96,2000,01,21
6375,2000-01-22 00:00:00,,2000,01,22
6376,2000-01-23 00:00:00,,2000,01,23
6377,2000-01-24 00:00:00,518.29,2000,01,24
6378,2000-01-25 00:00:00,515.67,2000,01,25
6379,2000-01-26 00:00:00,515.62,2000,01,26
6380,2000-01-27 00:00:00,516.55,2000,01,27
6381,2000-01-28 00:00:00,517.61,2000,01,28
6382,2000-01-29 00:00:00,,2000,01,29
6383,2000-01-30 00:00:00,,2000,01,30
6384,2000-01-31 00:00:00,517.89,2000,01,31
6385,2000-02-01 00:00:00,517.79,2000,02,01
6386,2000-02-02 00:00:00,518.58,2000,02,02
6387,2000-02-03 00:00:00,517.26,2000,02,03
6388,2000-02-04 00:00:00,514.06,2000,02,04
6389,2000-02-05 00:00:00,,2000,02,05
6390,2000-02-06 00:00:00,,2000,02,06
6391,2000-02-07 00:00:00,515.01,2000,02,07
6392,2000-02-08 00:00:00,514.49,2000,02,08
6393,2000-02-09 00:00:00,514.73,2000,02,09
6394,2000-02-10 00:00:00,514.5,2000,02,10
6395,2000-02-11 00:00:00,515.72,2000,02,11
6396,2000-02-12 00:00:00,,2000,02,12
6397,2000-02-13 00:00:00,,2000,02,13
6398,2000-02-14 00:00:00,515.43,2000,02,14
6399,2000-02-15 00:00:00,514.8,2000,02,15
6400,2000-02-16 00:00:00,514.38,2000,02,16
6401,2000-02-17 00:00:00,513.08,2000,02,17
6402,2000-02-18 00:00:00,511.64,2000,02,18
6403,2000-02-19 00:00:00,,2000,02,19
6404,2000-02-20 00:00:00,,2000,02,20
6405,2000-02-21 00:00:00,511.7,2000,02,21
6406,2000-02-22 00:00:00,511.31,2000,02,22
6407,2000-02-23 00:00:00,509.28,2000,02,23
6408,2000-02-24 00:00:00,508.12,2000,02,24
6409,2000-02-25 00:00:00,506.69,2000,02,25
6410,2000-02-26 00:00:00,,2000,02,26
6411,2000-02-27 00:00:00,,2000,02,27
6412,2000-02-28 00:00:00,507.32,2000,02,28
6413,2000-02-29 00:00:00,503.98,2000,02,29
6414,2000-03-01 00:00:00,501.36,2000,03,01
6415,2000-03-02 00:00:00,503.15,2000,03,02
6416,2000-03-03 00:00:00,502.83,2000,03,03
6417,2000-03-04 00:00:00,,2000,03,04
6418,2000-03-05 00:00:00,,2000,03,05
6419,2000-03-06 00:00:00,503.61,2000,03,06
6420,2000-03-07 00:00:00,503.13,2000,03,07
6421,2000-03-08 00:00:00,505.33,2000,03,08
6422,2000-03-09 00:00:00,507.33,2000,03,09
6423,2000-03-10 00:00:00,505.63,2000,03,10
6424,2000-03-11 00:00:00,,2000,03,11
6425,2000-03-12 00:00:00,,2000,03,12
6426,2000-03-13 00:00:00,507.75,2000,03,13
6427,2000-03-14 00:00:00,507.65,2000,03,14
6428,2000-03-15 00:00:00,505.75,2000,03,15
6429,2000-03-16 00:00:00,506.78,2000,03,16
6430,2000-03-17 00:00:00,505.86,2000,03,17
6431,2000-03-18 00:00:00,,2000,03,18
6432,2000-03-19 00:00:00,,2000,03,19
6433,2000-03-20 00:00:00,506.29,2000,03,20
6434,2000-03-21 00:00:00,506.39,2000,03,21
6435,2000-03-22 00:00:00,505.35,2000,03,22
6436,2000-03-23 00:00:00,503.98,2000,03,23
6437,2000-03-24 00:00:00,502.97,2000,03,24
6438,2000-03-25 00:00:00,,2000,03,25
6439,2000-03-26 00:00:00,,2000,03,26
6440,2000-03-27 00:00:00,502.26,2000,03,27
6441,2000-03-28 00:00:00,502.78,2000,03,28
6442,2000-03-29 00:00:00,502.12,2000,03,29
6443,2000-03-30 00:00:00,501.04,2000,03,30
6444,2000-03-31 00:00:00,501.41,2000,03,31
6445,2000-04-01 00:00:00,,2000,04,01
6446,2000-04-02 00:00:00,,2000,04,02
6447,2000-04-03 00:00:00,502.22,2000,04,03
6448,2000-04-04 00:00:00,503.96,2000,04,04
6449,2000-04-05 00:00:00,503.0,2000,04,05
6450,2000-04-06 00:00:00,505.08,2000,04,06
6451,2000-04-07 00:00:00,505.62,2000,04,07
6452,2000-04-08 00:00:00,,2000,04,08
6453,2000-04-09 00:00:00,,2000,04,09
6454,2000-04-10 00:00:00,505.2,2000,04,10
6455,2000-04-11 00:00:00,505.39,2000,04,11
6456,2000-04-12 00:00:00,505.71,2000,04,12
6457,2000-04-13 00:00:00,505.34,2000,04,13
6458,2000-04-14 00:00:00,505.63,2000,04,14
6459,2000-04-15 00:00:00,,2000,04,15
6460,2000-04-16 00:00:00,,2000,04,16
6461,2000-04-17 00:00:00,508.41,2000,04,17
6462,2000-04-18 00:00:00,513.21,2000,04,18
6463,2000-04-19 00:00:00,511.33,2000,04,19
6464,2000-04-20 00:00:00,507.83,2000,04,20
6465,2000-04-21 00:00:00,,2000,04,21
6466,2000-04-22 00:00:00,,2000,04,22
6467,2000-04-23 00:00:00,,2000,04,23
6468,2000-04-24 00:00:00,510.4,2000,04,24
6469,2000-04-25 00:00:00,513.1,2000,04,25
6470,2000-04-26 00:00:00,512.89,2000,04,26
6471,2000-04-27 00:00:00,513.96,2000,04,27
6472,2000-04-28 00:00:00,515.61,2000,04,28
6473,2000-04-29 00:00:00,,2000,04,29
