,Periodo,1.Dólar observado,anio,mes,dia
14390,2022-01-01 00:00:00,,2022,01,01
14391,2022-01-02 00:00:00,,2022,01,02
14392,2022-01-03 00:00:00,844.69,2022,01,03
14393,2022-01-04 00:00:00,851.43,2022,01,04
14394,2022-01-05 00:00:00,852.03,2022,01,05
14395,2022-01-06 00:00:00,841.63,2022,01,06
14396,2022-01-07 00:00:00,838.88,2022,01,07
14397,2022-01-08 00:00:00,,2022,01,08
14398,2022-01-09 00:00:00,,2022,01,09
14399,2022-01-10 00:00:00,831.59,2022,01,10
14400,2022-01-11 00:00:00,831.39,2022,01,11
14401,2022-01-12 00:00:00,832.6,2022,01,12
14402,2022-01-13 00:00:00,826.51,2022,01,13
14403,2022-01-14 00:00:00,821.87,2022,01,14
14404,2022-01-15 00:00:00,,2022,01,15
14405,2022-01-16 00:00:00,,2022,01,16
14406,2022-01-17 00:00:00,815.39,2022,01,17
14407,2022-01-18 00:00:00,822.0,2022,01,18
14408,2022-01-19 00:00:00,820.6,2022,01,19
14409,2022-01-20 00:00:00,813.46,2022,01,20
14410,2022-01-21 00:00:00,805.25,2022,01,21
14411,2022-01-22 00:00:00,,2022,01,22
14412,2022-01-23 00:00:00,,2022,01,23
14413,2022-01-24 00:00:00,799.23,2022,01,24
14414,2022-01-25 00:00:00,800.31,2022,01,25
14415,2022-01-26 00:00:00,806.06,2022,01,26
14416,2022-01-27 00:00:00,798.86,2022,01,27
14417,2022-01-28 00:00:00,799.15,2022,01,28
14418,2022-01-29 00:00:00,,2022,01,29
14419,2022-01-30 00:00:00,,2022,01,30
14420,2022-01-31 00:00:00,810.12,2022,01,31
14421,2022-02-01 00:00:00,803.88,2022,02,01
14422,2022-02-02 00:00:00,801.52,2022,02,02
14423,2022-02-03 00:00:00,805.95,2022,02,03
14424,2022-02-04 00:00:00,817.29,2022,02,04
14425,2022-02-05 00:00:00,,2022,02,05
14426,2022-02-06 00:00:00,,2022,02,06
14427,2022-02-07 00:00:00,825.58,2022,02,07
14428,2022-02-08 00:00:00,826.93,2022,02,08
14429,2022-02-09 00:00:00,824.33,2022,02,09
14430,2022-02-10 00:00:00,820.79,2022,02,10
14431,2022-02-11 00:00:00,804.2,2022,02,11
14432,2022-02-12 00:00:00,,2022,02,12
14433,2022-02-13 00:00:00,,2022,02,13
14434,2022-02-14 00:00:00,806.24,2022,02,14
14435,2022-02-15 00:00:00,812.24,2022,02,15
14436,2022-02-16 00:00:00,804.17,2022,02,16
14437,2022-02-17 00:00:00,799.55,2022,02,17
14438,2022-02-18 00:00:00,798.98,2022,02,18
14439,2022-02-19 00:00:00,,2022,02,19
14440,2022-02-20 00:00:00,,2022,02,20
14441,2022-02-21 00:00:00,793.91,2022,02,21
14442,2022-02-22 00:00:00,799.99,2022,02,22
14443,2022-02-23 00:00:00,796.25,2022,02,23
14444,2022-02-24 00:00:00,787.05,2022,02,24
14445,2022-02-25 00:00:00,807.26,2022,02,25
14446,2022-02-26 00:00:00,,2022,02,26
14447,2022-02-27 00:00:00,,2022,02,27
14448,2022-02-28 00:00:00,805.25,2022,02,28
14449,2022-03-01 00:00:00,798.01,2022,03,01
14450,2022-03-02 00:00:00,803.27,2022,03,02
14451,2022-03-03 00:00:00,807.31,2022,03,03
14452,2022-03-04 00:00:00,800.97,2022,03,04
14453,2022-03-05 00:00:00,,2022,03,05
14454,2022-03-06 00:00:00,,2022,03,06
14455,2022-03-07 00:00:00,806.89,2022,03,07
14456,2022-03-08 00:00:00,808.6,2022,03,08
14457,2022-03-09 00:00:00,812.03,2022,03,09
14458,2022-03-10 00:00:00,803.57,2022,03,10
14459,2022-03-11 00:00:00,806.03,2022,03,11
14460,2022-03-12 00:00:00,,2022,03,12
14461,2022-03-13 00:00:00,,2022,03,13
14462,2022-03-14 00:00:00,802.48,2022,03,14
14463,2022-03-15 00:00:00,808.41,2022,03,15
14464,2022-03-16 00:00:00,815.03,2022,03,16
14465,2022-03-17 00:00:00,803.55,2022,03,17
14466,2022-03-18 00:00:00,798.13,2022,03,18
14467,2022-03-19 00:00:00,,2022,03,19
14468,2022-03-20 00:00:00,,2022,03,20
14469,2022-03-21 00:00:00,802.23,2022,03,21
14470,2022-03-22 00:00:00,798.5,2022,03,22
14471,2022-03-23 00:00:00,793.22,2022,03,23
14472,2022-03-24 00:00:00,794.44,2022,03,24
14473,2022-03-25 00:00:00,789.87,2022,03,25
14474,2022-03-26 00:00:00,,2022,03,26
14475,2022-03-27 00:00:00,,2022,03,27
14476,2022-03-28 00:00:00,785.89,2022,03,28
14477,2022-03-29 00:00:00,778.62,2022,03,29
14478,2022-03-30 00:00:00,777.1,2022,03,30
14479,2022-03-31 00:00:00,787.16,2022,03,31
14480,2022-04-01 00:00:00,787.98,2022,04,01
14481,2022-04-02 00:00:00,,2022,04,02
14482,2022-04-03 00:00:00,,2022,04,03
14483,2022-04-04 00:00:00,783.45,2022,04,04
14484,2022-04-05 00:00:00,779.33,2022,04,05
14485,2022-04-06 00:00:00,783.28,2022,04,06
14486,2022-04-07 00:00:00,794.58,2022,04,07
14487,2022-04-08 00:00:00,807.88,2022,04,08
14488,2022-04-09 00:00:00,,2022,04,09
14489,2022-04-10 00:00:00,,2022,04,10
14490,2022-04-11 00:00:00,814.28,2022,04,11
14491,2022-04-12 00:00:00,818.53,2022,04,12
14492,2022-04-13 00:00:00,806.73,2022,04,13
14493,2022-04-14 00:00:00,804.78,2022,04,14
14494,2022-04-15 00:00:00,,2022,04,15
14495,2022-04-16 00:00:00,,2022,04,16
14496,2022-04-17 00:00:00,,2022,04,17
14497,2022-04-18 00:00:00,814.73,2022,04,18
14498,2022-04-19 00:00:00,817.7,2022,04,19
14499,2022-04-20 00:00:00,818.18,2022,04,20
14500,2022-04-21 00:00:00,816.29,2022,04,21
14501,2022-04-22 00:00:00,817.85,2022,04,22
14502,2022-04-23 00:00:00,,2022,04,23
14503,2022-04-24 00:00:00,,2022,04,24
14504,2022-04-25 00:00:00,834.45,2022,04,25
14505,2022-04-26 00:00:00,850.85,2022,04,26
14506,2022-04-27 00:00:00,847.57,2022,04,27
14507,2022-04-28 00:00:00,847.44,2022,04,28
14508,2022-04-29 00:00:00,856.58,2022,04,29
14509,2022-04-30 00:00:00,,2022,04,30
14510,2022-05-01 00:00:00,,2022,05,01
14511,2022-05-02 00:00:00,850.78,2022,05,02
14512,2022-05-03 00:00:00,860.64,2022,05,03
14513,2022-05-04 00:00:00,856.74,2022,05,04
14514,2022-05-05 00:00:00,859.33,2022,05,05
14515,2022-05-06 00:00:00,863.1,2022,05,06
14516,2022-05-07 00:00:00,,2022,05,07
14517,2022-05-08 00:00:00,,2022,05,08
14518,2022-05-09 00:00:00,857.58,2022,05,09
14519,2022-05-10 00:00:00,867.87,2022,05,10
14520,2022-05-11 00:00:00,868.06,2022,05,11
14521,2022-05-12 00:00:00,861.76,2022,05,12
14522,2022-05-13 00:00:00,867.93,2022,05,13
14523,2022-05-14 00:00:00,,2022,05,14
14524,2022-05-15 00:00:00,,2022,05,15
14525,2022-05-16 00:00:00,861.04,2022,05,16
14526,2022-05-17 00:00:00,857.98,2022,05,17
14527,2022-05-18 00:00:00,850.78,2022,05,18
14528,2022-05-19 00:00:00,849.9,2022,05,19
14529,2022-05-20 00:00:00,842.38,2022,05,20
14530,2022-05-21 00:00:00,,2022,05,21
14531,2022-05-22 00:00:00,,2022,05,22
14532,2022-05-23 00:00:00,833.58,2022,05,23
14533,2022-05-24 00:00:00,829.59,2022,05,24
14534,2022-05-25 00:00:00,833.99,2022,05,25
14535,2022-05-26 00:00:00,835.43,2022,05,26
14536,2022-05-27 00:00:00,829.61,2022,05,27
14537,2022-05-28 00:00:00,,2022,05,28
14538,2022-05-29 00:00:00,,2022,05,29
14539,2022-05-30 00:00:00,822.25,2022,05,30
14540,2022-05-31 00:00:00,826.26,2022,05,31
14541,2022-06-01 00:00:00,824.35,2022,06,01
14542,2022-06-02 00:00:00,825.28,2022,06,02
14543,2022-06-03 00:00:00,815.56,2022,06,03
14544,2022-06-04 00:00:00,,2022,06,04
14545,2022-06-05 00:00:00,,2022,06,05
14546,2022-06-06 00:00:00,813.38,2022,06,06
14547,2022-06-07 00:00:00,817.99,2022,06,07
14548,2022-06-08 00:00:00,828.99,2022,06,08
14549,2022-06-09 00:00:00,821.66,2022,06,09
14550,2022-06-10 00:00:00,827.19,2022,06,10
14551,2022-06-11 00:00:00,,2022,06,11
14552,2022-06-12 00:00:00,,2022,06,12
14553,2022-06-13 00:00:00,838.61,2022,06,13
14554,2022-06-14 00:00:00,863.33,2022,06,14
14555,2022-06-15 00:00:00,866.79,2022,06,15
14556,2022-06-16 00:00:00,863.95,2022,06,16
14557,2022-06-17 00:00:00,869.62,2022,06,17
14558,2022-06-18 00:00:00,,2022,06,18
14559,2022-06-19 00:00:00,,2022,06,19
14560,2022-06-20 00:00:00,875.65,2022,06,20
14561,2022-06-21 00:00:00,,2022,06,21
14562,2022-06-22 00:00:00,880.82,2022,06,22
