,Periodo,1.Dólar observado,anio,mes,dia
14025,2021-01-01 00:00:00,,2021,01,01
14026,2021-01-02 00:00:00,,2021,01,02
14027,2021-01-03 00:00:00,,2021,01,03
14028,2021-01-04 00:00:00,710.95,2021,01,04
14029,2021-01-05 00:00:00,702.93,2021,01,05
14030,2021-01-06 00:00:00,702.29,2021,01,06
14031,2021-01-07 00:00:00,696.18,2021,01,07
14032,2021-01-08 00:00:00,709.99,2021,01,08
14033,2021-01-09 00:00:00,,2021,01,09
14034,2021-01-10 00:00:00,,2021,01,10
14035,2021-01-11 00:00:00,713.28,2021,01,11
14036,2021-01-12 00:00:00,718.89,2021,01,12
14037,2021-01-13 00:00:00,725.24,2021,01,13
14038,2021-01-14 00:00:00,739.72,2021,01,14
14039,2021-01-15 00:00:00,735.35,2021,01,15
14040,2021-01-16 00:00:00,,2021,01,16
14041,2021-01-17 00:00:00,,2021,01,17
14042,2021-01-18 00:00:00,735.06,2021,01,18
14043,2021-01-19 00:00:00,736.11,2021,01,19
14044,2021-01-20 00:00:00,733.73,2021,01,20
14045,2021-01-21 00:00:00,730.38,2021,01,21
14046,2021-01-22 00:00:00,715.56,2021,01,22
14047,2021-01-23 00:00:00,,2021,01,23
14048,2021-01-24 00:00:00,,2021,01,24
14049,2021-01-25 00:00:00,724.26,2021,01,25
14050,2021-01-26 00:00:00,731.92,2021,01,26
14051,2021-01-27 00:00:00,731.0,2021,01,27
14052,2021-01-28 00:00:00,736.88,2021,01,28
14053,2021-01-29 00:00:00,741.4,2021,01,29
14054,2021-01-30 00:00:00,,2021,01,30
14055,2021-01-31 00:00:00,,2021,01,31
14056,2021-02-01 00:00:00,734.62,2021,02,01
14057,2021-02-02 00:00:00,731.66,2021,02,02
14058,2021-02-03 00:00:00,734.86,2021,02,03
14059,2021-02-04 00:00:00,730.53,2021,02,04
14060,2021-02-05 00:00:00,737.23,2021,02,05
14061,2021-02-06 00:00:00,,2021,02,06
14062,2021-02-07 00:00:00,,2021,02,07
14063,2021-02-08 00:00:00,736.65,2021,02,08
14064,2021-02-09 00:00:00,735.07,2021,02,09
14065,2021-02-10 00:00:00,733.13,2021,02,10
14066,2021-02-11 00:00:00,728.9,2021,02,11
14067,2021-02-12 00:00:00,722.52,2021,02,12
14068,2021-02-13 00:00:00,,2021,02,13
14069,2021-02-14 00:00:00,,2021,02,14
14070,2021-02-15 00:00:00,724.39,2021,02,15
14071,2021-02-16 00:00:00,718.45,2021,02,16
14072,2021-02-17 00:00:00,717.38,2021,02,17
14073,2021-02-18 00:00:00,719.78,2021,02,18
14074,2021-02-19 00:00:00,712.14,2021,02,19
14075,2021-02-20 00:00:00,,2021,02,20
14076,2021-02-21 00:00:00,,2021,02,21
14077,2021-02-22 00:00:00,707.12,2021,02,22
14078,2021-02-23 00:00:00,709.65,2021,02,23
14079,2021-02-24 00:00:00,706.76,2021,02,24
14080,2021-02-25 00:00:00,703.65,2021,02,25
14081,2021-02-26 00:00:00,708.04,2021,02,26
14082,2021-02-27 00:00:00,,2021,02,27
14083,2021-02-28 00:00:00,,2021,02,28
14084,2021-03-01 00:00:00,719.91,2021,03,01
14085,2021-03-02 00:00:00,721.2,2021,03,02
14086,2021-03-03 00:00:00,726.74,2021,03,03
14087,2021-03-04 00:00:00,731.3,2021,03,04
14088,2021-03-05 00:00:00,729.15,2021,03,05
14089,2021-03-06 00:00:00,,2021,03,06
14090,2021-03-07 00:00:00,,2021,03,07
14091,2021-03-08 00:00:00,733.11,2021,03,08
14092,2021-03-09 00:00:00,738.46,2021,03,09
14093,2021-03-10 00:00:00,733.42,2021,03,10
14094,2021-03-11 00:00:00,728.89,2021,03,11
14095,2021-03-12 00:00:00,718.4,2021,03,12
14096,2021-03-13 00:00:00,,2021,03,13
14097,2021-03-14 00:00:00,,2021,03,14
14098,2021-03-15 00:00:00,718.37,2021,03,15
14099,2021-03-16 00:00:00,721.49,2021,03,16
14100,2021-03-17 00:00:00,723.47,2021,03,17
14101,2021-03-18 00:00:00,730.93,2021,03,18
14102,2021-03-19 00:00:00,724.59,2021,03,19
14103,2021-03-20 00:00:00,,2021,03,20
14104,2021-03-21 00:00:00,,2021,03,21
14105,2021-03-22 00:00:00,717.96,2021,03,22
14106,2021-03-23 00:00:00,716.46,2021,03,23
14107,2021-03-24 00:00:00,720.62,2021,03,24
14108,2021-03-25 00:00:00,723.35,2021,03,25
14109,2021-03-26 00:00:00,730.82,2021,03,26
14110,2021-03-27 00:00:00,,2021,03,27
14111,2021-03-28 00:00:00,,2021,03,28
14112,2021-03-29 00:00:00,729.5,2021,03,29
14113,2021-03-30 00:00:00,736.17,2021,03,30
14114,2021-03-31 00:00:00,732.11,2021,03,31
14115,2021-04-01 00:00:00,721.82,2021,04,01
14116,2021-04-02 00:00:00,,2021,04,02
14117,2021-04-03 00:00:00,,2021,04,03
14118,2021-04-04 00:00:00,,2021,04,04
14119,2021-04-05 00:00:00,717.12,2021,04,05
14120,2021-04-06 00:00:00,717.9,2021,04,06
14121,2021-04-07 00:00:00,718.17,2021,04,07
14122,2021-04-08 00:00:00,714.21,2021,04,08
14123,2021-04-09 00:00:00,708.09,2021,04,09
14124,2021-04-10 00:00:00,,2021,04,10
14125,2021-04-11 00:00:00,,2021,04,11
14126,2021-04-12 00:00:00,711.23,2021,04,12
14127,2021-04-13 00:00:00,709.51,2021,04,13
14128,2021-04-14 00:00:00,708.71,2021,04,14
14129,2021-04-15 00:00:00,707.25,2021,04,15
14130,2021-04-16 00:00:00,701.98,2021,04,16
14131,2021-04-17 00:00:00,,2021,04,17
14132,2021-04-18 00:00:00,,2021,04,18
14133,2021-04-19 00:00:00,701.55,2021,04,19
14134,2021-04-20 00:00:00,700.96,2021,04,20
14135,2021-04-21 00:00:00,697.19,2021,04,21
14136,2021-04-22 00:00:00,696.8,2021,04,22
14137,2021-04-23 00:00:00,705.41,2021,04,23
14138,2021-04-24 00:00:00,,2021,04,24
14139,2021-04-25 00:00:00,,2021,04,25
14140,2021-04-26 00:00:00,712.54,2021,04,26
14141,2021-04-27 00:00:00,707.05,2021,04,27
14142,2021-04-28 00:00:00,702.02,2021,04,28
14143,2021-04-29 00:00:00,700.15,2021,04,29
14144,2021-04-30 00:00:00,705.09,2021,04,30
14145,2021-05-01 00:00:00,,2021,05,01
14146,2021-05-02 00:00:00,,2021,05,02
14147,2021-05-03 00:00:00,711.06,2021,05,03
14148,2021-05-04 00:00:00,706.29,2021,05,04
