,Periodo,1.Dólar observado,anio,mes,dia
2702,1990-01-01 00:00:00,,1990,01,01
2703,1990-01-02 00:00:00,297.37,1990,01,02
2704,1990-01-03 00:00:00,297.32,1990,01,03
2705,1990-01-04 00:00:00,297.65,1990,01,04
2706,1990-01-05 00:00:00,297.66,1990,01,05
2707,1990-01-06 00:00:00,,1990,01,06
2708,1990-01-07 00:00:00,,1990,01,07
2709,1990-01-08 00:00:00,298.18,1990,01,08
2710,1990-01-09 00:00:00,297.82,1990,01,09
2711,1990-01-10 00:00:00,298.11,1990,01,10
2712,1990-01-11 00:00:00,297.86,1990,01,11
2713,1990-01-12 00:00:00,297.27,1990,01,12
2714,1990-01-13 00:00:00,,1990,01,13
2715,1990-01-14 00:00:00,,1990,01,14
2716,1990-01-15 00:00:00,297.1,1990,01,15
2717,1990-01-16 00:00:00,293.9,1990,01,16
2718,1990-01-17 00:00:00,293.74,1990,01,17
2719,1990-01-18 00:00:00,294.78,1990,01,18
2720,1990-01-19 00:00:00,296.84,1990,01,19
2721,1990-01-20 00:00:00,,1990,01,20
2722,1990-01-21 00:00:00,,1990,01,21
2723,1990-01-22 00:00:00,296.54,1990,01,22
2724,1990-01-23 00:00:00,296.66,1990,01,23
2725,1990-01-24 00:00:00,296.93,1990,01,24
2726,1990-01-25 00:00:00,297.13,1990,01,25
2727,1990-01-26 00:00:00,296.79,1990,01,26
2728,1990-01-27 00:00:00,,1990,01,27
2729,1990-01-28 00:00:00,,1990,01,28
2730,1990-01-29 00:00:00,296.96,1990,01,29
2731,1990-01-30 00:00:00,296.64,1990,01,30
2732,1990-01-31 00:00:00,295.4,1990,01,31
2733,1990-02-01 00:00:00,295.58,1990,02,01
2734,1990-02-02 00:00:00,295.03,1990,02,02
2735,1990-02-03 00:00:00,,1990,02,03
2736,1990-02-04 00:00:00,,1990,02,04
2737,1990-02-05 00:00:00,295.29,1990,02,05
2738,1990-02-06 00:00:00,294.98,1990,02,06
2739,1990-02-07 00:00:00,294.59,1990,02,07
2740,1990-02-08 00:00:00,293.08,1990,02,08
2741,1990-02-09 00:00:00,290.61,1990,02,09
2742,1990-02-10 00:00:00,,1990,02,10
2743,1990-02-11 00:00:00,,1990,02,11
2744,1990-02-12 00:00:00,287.86,1990,02,12
2745,1990-02-13 00:00:00,282.94,1990,02,13
2746,1990-02-14 00:00:00,280.88,1990,02,14
2747,1990-02-15 00:00:00,285.98,1990,02,15
2748,1990-02-16 00:00:00,288.8,1990,02,16
2749,1990-02-17 00:00:00,,1990,02,17
2750,1990-02-18 00:00:00,,1990,02,18
2751,1990-02-19 00:00:00,293.51,1990,02,19
2752,1990-02-20 00:00:00,294.59,1990,02,20
2753,1990-02-21 00:00:00,298.2,1990,02,21
2754,1990-02-22 00:00:00,298.84,1990,02,22
2755,1990-02-23 00:00:00,294.06,1990,02,23
2756,1990-02-24 00:00:00,,1990,02,24
2757,1990-02-25 00:00:00,,1990,02,25
2758,1990-02-26 00:00:00,293.72,1990,02,26
2759,1990-02-27 00:00:00,295.24,1990,02,27
2760,1990-02-28 00:00:00,295.48,1990,02,28
2761,1990-03-01 00:00:00,295.18,1990,03,01
2762,1990-03-02 00:00:00,294.05,1990,03,02
2763,1990-03-03 00:00:00,,1990,03,03
2764,1990-03-04 00:00:00,,1990,03,04
2765,1990-03-05 00:00:00,294.38,1990,03,05
2766,1990-03-06 00:00:00,294.68,1990,03,06
2767,1990-03-07 00:00:00,294.93,1990,03,07
2768,1990-03-08 00:00:00,294.63,1990,03,08
2769,1990-03-09 00:00:00,294.31,1990,03,09
2770,1990-03-10 00:00:00,,1990,03,10
2771,1990-03-11 00:00:00,,1990,03,11
2772,1990-03-12 00:00:00,295.15,1990,03,12
2773,1990-03-13 00:00:00,295.31,1990,03,13
2774,1990-03-14 00:00:00,295.11,1990,03,14
2775,1990-03-15 00:00:00,294.85,1990,03,15
2776,1990-03-16 00:00:00,294.85,1990,03,16
2777,1990-03-17 00:00:00,,1990,03,17
2778,1990-03-18 00:00:00,,1990,03,18
2779,1990-03-19 00:00:00,295.51,1990,03,19
2780,1990-03-20 00:00:00,295.47,1990,03,20
2781,1990-03-21 00:00:00,297.75,1990,03,21
2782,1990-03-22 00:00:00,299.73,1990,03,22
2783,1990-03-23 00:00:00,300.94,1990,03,23
2784,1990-03-24 00:00:00,,1990,03,24
2785,1990-03-25 00:00:00,,1990,03,25
2786,1990-03-26 00:00:00,301.73,1990,03,26
2787,1990-03-27 00:00:00,300.77,1990,03,27
2788,1990-03-28 00:00:00,301.42,1990,03,28
2789,1990-03-29 00:00:00,298.2,1990,03,29
2790,1990-03-30 00:00:00,297.64,1990,03,30
2791,1990-03-31 00:00:00,,1990,03,31
2792,1990-04-01 00:00:00,,1990,04,01
2793,1990-04-02 00:00:00,296.98,1990,04,02
2794,1990-04-03 00:00:00,296.07,1990,04,03
2795,1990-04-04 00:00:00,296.54,1990,04,04
2796,1990-04-05 00:00:00,296.71,1990,04,05
2797,1990-04-06 00:00:00,296.37,1990,04,06
2798,1990-04-07 00:00:00,,1990,04,07
2799,1990-04-08 00:00:00,,1990,04,08
2800,1990-04-09 00:00:00,296.49,1990,04,09
2801,1990-04-10 00:00:00,295.88,1990,04,10
2802,1990-04-11 00:00:00,295.05,1990,04,11
2803,1990-04-12 00:00:00,294.63,1990,04,12
2804,1990-04-13 00:00:00,,1990,04,13
2805,1990-04-14 00:00:00,,1990,04,14
2806,1990-04-15 00:00:00,,1990,04,15
2807,1990-04-16 00:00:00,295.07,1990,04,16
2808,1990-04-17 00:00:00,295.66,1990,04,17
2809,1990-04-18 00:00:00,295.92,1990,04,18
2810,1990-04-19 00:00:00,296.84,1990,04,19
2811,1990-04-20 00:00:00,297.3,1990,04,20
2812,1990-04-21 00:00:00,,1990,04,21
2813,1990-04-22 00:00:00,,1990,04,22
2814,1990-04-23 00:00:00,297.04,1990,04,23
2815,1990-04-24 00:00:00,297.13,1990,04,24
2816,1990-04-25 00:00:00,297.23,1990,04,25
2817,1990-04-26 00:00:00,297.15,1990,04,26
2818,1990-04-27 00:00:00,297.03,1990,04,27
2819,1990-04-28 00:00:00,,1990,04,28
2820,1990-04-29 00:00:00,,1990,04,29
2821,1990-04-30 00:00:00,297.14,1990,04,30
2822,1990-05-01 00:00:00,,1990,05,01
2823,1990-05-02 00:00:00,296.92,1990,05,02
2824,1990-05-03 00:00:00,296.73,1990,05,03
2825,1990-05-04 00:00:00,295.83,1990,05,04
2826,1990-05-05 00:00:00,,1990,05,05
2827,1990-05-06 00:00:00,,1990,05,06
2828,1990-05-07 00:00:00,295.81,1990,05,07
2829,1990-05-08 00:00:00,295.75,1990,05,08
2830,1990-05-09 00:00:00,295.77,1990,05,09
2831,1990-05-10 00:00:00,296.42,1990,05,10
2832,1990-05-11 00:00:00,296.23,1990,05,11
2833,1990-05-12 00:00:00,,1990,05,12
2834,1990-05-13 00:00:00,,1990,05,13
2835,1990-05-14 00:00:00,296.5,1990,05,14
2836,1990-05-15 00:00:00,297.41,1990,05,15
2837,1990-05-16 00:00:00,297.88,1990,05,16
2838,1990-05-17 00:00:00,298.37,1990,05,17
2839,1990-05-18 00:00:00,297.55,1990,05,18
2840,1990-05-19 00:00:00,,1990,05,19
2841,1990-05-20 00:00:00,,1990,05,20
2842,1990-05-21 00:00:00,,1990,05,21
2843,1990-05-22 00:00:00,297.59,1990,05,22
2844,1990-05-23 00:00:00,297.76,1990,05,23
2845,1990-05-24 00:00:00,297.8,1990,05,24
2846,1990-05-25 00:00:00,297.44,1990,05,25
2847,1990-05-26 00:00:00,,1990,05,26
2848,1990-05-27 00:00:00,,1990,05,27
2849,1990-05-28 00:00:00,297.25,1990,05,28
2850,1990-05-29 00:00:00,297.13,1990,05,29
2851,1990-05-30 00:00:00,297.14,1990,05,30
2852,1990-05-31 00:00:00,297.11,1990,05,31
2853,1990-06-01 00:00:00,296.56,1990,06,01
2854,1990-06-02 00:00:00,,1990,06,02
2855,1990-06-03 00:00:00,,1990,06,03
2856,1990-06-04 00:00:00,298.06,1990,06,04
2857,1990-06-05 00:00:00,298.99,1990,06,05
2858,1990-06-06 00:00:00,299.03,1990,06,06
2859,1990-06-07 00:00:00,298.21,1990,06,07
2860,1990-06-08 00:00:00,298.03,1990,06,08
2861,1990-06-09 00:00:00,,1990,06,09
2862,1990-06-10 00:00:00,,1990,06,10
2863,1990-06-11 00:00:00,297.87,1990,06,11
2864,1990-06-12 00:00:00,297.05,1990,06,12
2865,1990-06-13 00:00:00,295.77,1990,06,13
2866,1990-06-14 00:00:00,,1990,06,14
2867,1990-06-15 00:00:00,296.44,1990,06,15
2868,1990-06-16 00:00:00,,1990,06,16
2869,1990-06-17 00:00:00,,1990,06,17
2870,1990-06-18 00:00:00,296.56,1990,06,18
2871,1990-06-19 00:00:00,295.51,1990,06,19
2872,1990-06-20 00:00:00,295.34,1990,06,20
2873,1990-06-21 00:00:00,295.53,1990,06,21
2874,1990-06-22 00:00:00,295.15,1990,06,22
2875,1990-06-23 00:00:00,,1990,06,23
2876,1990-06-24 00:00:00,,1990,06,24
2877,1990-06-25 00:00:00,295.51,1990,06,25
2878,1990-06-26 00:00:00,295.56,1990,06,26
2879,1990-06-27 00:00:00,296.55,1990,06,27
2880,1990-06-28 00:00:00,297.27,1990,06,28
2881,1990-06-29 00:00:00,,1990,06,29
2882,1990-06-30 00:00:00,,1990,06,30
2883,1990-07-01 00:00:00,,1990,07,01
2884,1990-07-02 00:00:00,297.07,1990,07,02
2885,1990-07-03 00:00:00,297.0,1990,07,03
2886,1990-07-04 00:00:00,295.9,1990,07,04
2887,1990-07-05 00:00:00,295.53,1990,07,05
2888,1990-07-06 00:00:00,295.65,1990,07,06
2889,1990-07-07 00:00:00,,1990,07,07
2890,1990-07-08 00:00:00,,1990,07,08
2891,1990-07-09 00:00:00,297.62,1990,07,09
2892,1990-07-10 00:00:00,297.64,1990,07,10
2893,1990-07-11 00:00:00,296.27,1990,07,11
2894,1990-07-12 00:00:00,295.57,1990,07,12
2895,1990-07-13 00:00:00,295.14,1990,07,13
2896,1990-07-14 00:00:00,,1990,07,14
2897,1990-07-15 00:00:00,,1990,07,15
2898,1990-07-16 00:00:00,295.69,1990,07,16
2899,1990-07-17 00:00:00,295.97,1990,07,17
2900,1990-07-18 00:00:00,296.07,1990,07,18
2901,1990-07-19 00:00:00,296.24,1990,07,19
2902,1990-07-20 00:00:00,296.32,1990,07,20
2903,1990-07-21 00:00:00,,1990,07,21
2904,1990-07-22 00:00:00,,1990,07,22
2905,1990-07-23 00:00:00,296.99,1990,07,23
2906,1990-07-24 00:00:00,297.09,1990,07,24
2907,1990-07-25 00:00:00,297.28,1990,07,25
