,Periodo,1.Dólar observado,anio,mes,dia
7085,2002-01-01 00:00:00,,2002,01,01
7086,2002-01-02 00:00:00,654.79,2002,01,02
7087,2002-01-03 00:00:00,658.31,2002,01,03
7088,2002-01-04 00:00:00,648.69,2002,01,04
7089,2002-01-05 00:00:00,,2002,01,05
7090,2002-01-06 00:00:00,,2002,01,06
7091,2002-01-07 00:00:00,650.28,2002,01,07
7092,2002-01-08 00:00:00,654.63,2002,01,08
7093,2002-01-09 00:00:00,657.3,2002,01,09
7094,2002-01-10 00:00:00,667.71,2002,01,10
7095,2002-01-11 00:00:00,676.2,2002,01,11
7096,2002-01-12 00:00:00,,2002,01,12
7097,2002-01-13 00:00:00,,2002,01,13
7098,2002-01-14 00:00:00,683.11,2002,01,14
7099,2002-01-15 00:00:00,674.04,2002,01,15
7100,2002-01-16 00:00:00,663.97,2002,01,16
7101,2002-01-17 00:00:00,672.68,2002,01,17
7102,2002-01-18 00:00:00,666.76,2002,01,18
7103,2002-01-19 00:00:00,,2002,01,19
7104,2002-01-20 00:00:00,,2002,01,20
7105,2002-01-21 00:00:00,670.23,2002,01,21
7106,2002-01-22 00:00:00,670.37,2002,01,22
7107,2002-01-23 00:00:00,668.01,2002,01,23
7108,2002-01-24 00:00:00,668.46,2002,01,24
7109,2002-01-25 00:00:00,672.47,2002,01,25
7110,2002-01-26 00:00:00,,2002,01,26
7111,2002-01-27 00:00:00,,2002,01,27
7112,2002-01-28 00:00:00,671.31,2002,01,28
7113,2002-01-29 00:00:00,674.36,2002,01,29
7114,2002-01-30 00:00:00,678.33,2002,01,30
7115,2002-01-31 00:00:00,678.19,2002,01,31
7116,2002-02-01 00:00:00,676.23,2002,02,01
7117,2002-02-02 00:00:00,,2002,02,02
7118,2002-02-03 00:00:00,,2002,02,03
7119,2002-02-04 00:00:00,677.76,2002,02,04
7120,2002-02-05 00:00:00,684.38,2002,02,05
7121,2002-02-06 00:00:00,687.3,2002,02,06
7122,2002-02-07 00:00:00,687.29,2002,02,07
7123,2002-02-08 00:00:00,688.98,2002,02,08
7124,2002-02-09 00:00:00,,2002,02,09
7125,2002-02-10 00:00:00,,2002,02,10
7126,2002-02-11 00:00:00,686.25,2002,02,11
7127,2002-02-12 00:00:00,685.14,2002,02,12
7128,2002-02-13 00:00:00,681.05,2002,02,13
7129,2002-02-14 00:00:00,675.16,2002,02,14
7130,2002-02-15 00:00:00,675.78,2002,02,15
