,Periodo,1.Dólar observado,anio,mes,dia
10372,2011-01-01 00:00:00,,2011,01,01
10373,2011-01-02 00:00:00,,2011,01,02
10374,2011-01-03 00:00:00,468.01,2011,01,03
10375,2011-01-04 00:00:00,466.05,2011,01,04
10376,2011-01-05 00:00:00,486.82,2011,01,05
10377,2011-01-06 00:00:00,493.65,2011,01,06
10378,2011-01-07 00:00:00,494.74,2011,01,07
10379,2011-01-08 00:00:00,,2011,01,08
10380,2011-01-09 00:00:00,,2011,01,09
10381,2011-01-10 00:00:00,496.96,2011,01,10
10382,2011-01-11 00:00:00,499.03,2011,01,11
10383,2011-01-12 00:00:00,496.03,2011,01,12
10384,2011-01-13 00:00:00,493.27,2011,01,13
10385,2011-01-14 00:00:00,488.82,2011,01,14
10386,2011-01-15 00:00:00,,2011,01,15
10387,2011-01-16 00:00:00,,2011,01,16
10388,2011-01-17 00:00:00,492.16,2011,01,17
10389,2011-01-18 00:00:00,490.32,2011,01,18
10390,2011-01-19 00:00:00,490.67,2011,01,19
10391,2011-01-20 00:00:00,490.89,2011,01,20
10392,2011-01-21 00:00:00,494.1,2011,01,21
10393,2011-01-22 00:00:00,,2011,01,22
10394,2011-01-23 00:00:00,,2011,01,23
10395,2011-01-24 00:00:00,492.49,2011,01,24
10396,2011-01-25 00:00:00,493.14,2011,01,25
10397,2011-01-26 00:00:00,492.51,2011,01,26
10398,2011-01-27 00:00:00,490.24,2011,01,27
10399,2011-01-28 00:00:00,485.04,2011,01,28
10400,2011-01-29 00:00:00,,2011,01,29
10401,2011-01-30 00:00:00,,2011,01,30
10402,2011-01-31 00:00:00,483.32,2011,01,31
10403,2011-02-01 00:00:00,484.14,2011,02,01
10404,2011-02-02 00:00:00,480.59,2011,02,02
10405,2011-02-03 00:00:00,480.5,2011,02,03
10406,2011-02-04 00:00:00,481.56,2011,02,04
10407,2011-02-05 00:00:00,,2011,02,05
10408,2011-02-06 00:00:00,,2011,02,06
10409,2011-02-07 00:00:00,478.36,2011,02,07
10410,2011-02-08 00:00:00,478.18,2011,02,08
10411,2011-02-09 00:00:00,479.73,2011,02,09
10412,2011-02-10 00:00:00,476.87,2011,02,10
10413,2011-02-11 00:00:00,475.93,2011,02,11
10414,2011-02-12 00:00:00,,2011,02,12
10415,2011-02-13 00:00:00,,2011,02,13
10416,2011-02-14 00:00:00,473.42,2011,02,14
10417,2011-02-15 00:00:00,469.99,2011,02,15
10418,2011-02-16 00:00:00,470.59,2011,02,16
10419,2011-02-17 00:00:00,474.13,2011,02,17
10420,2011-02-18 00:00:00,473.16,2011,02,18
10421,2011-02-19 00:00:00,,2011,02,19
10422,2011-02-20 00:00:00,,2011,02,20
10423,2011-02-21 00:00:00,469.14,2011,02,21
10424,2011-02-22 00:00:00,468.94,2011,02,22
10425,2011-02-23 00:00:00,470.76,2011,02,23
10426,2011-02-24 00:00:00,474.01,2011,02,24
10427,2011-02-25 00:00:00,478.19,2011,02,25
10428,2011-02-26 00:00:00,,2011,02,26
10429,2011-02-27 00:00:00,,2011,02,27
10430,2011-02-28 00:00:00,475.63,2011,02,28
10431,2011-03-01 00:00:00,475.21,2011,03,01
10432,2011-03-02 00:00:00,476.4,2011,03,02
